172&How do movies or television influence people's behavior? Use reasons and specific examples to support your answer.,::,"<IN><TS>Today is the era of mass media and we face many kinds of these everyday and everywhere through the form of newspapers, magazines, television, or movies. Among them, movies and televison having the attribution of dazzling visuality exert enormous power on people's lives and behaviors. <TR>Therefore</TR>, I will show how they influence a modern society by citing a few specimens.</TS></IN>
<BO1><MI1>Human's brain tends to store special images by which it is strongly impressed whether good or bad and unconsciously imitate them.</MI1> <SI1>Being accustomed to so many violent, lewd scenes in screens surrounding us, we cannot remove them out of our thought and accept them without any abhorrence or doubt. <TR>Finally</TR>, not only is our mental system dominated, but physical world is enslaved by fabulous but unreasonable stories only able to happen in the unreal world. It can be frequently seen that some one who did not recognize virtual and real world or just followed the characters of gangster movies commited a crime.</SI1></BO1>
<BO2><MI2><TR>However</TR>, there is not always evil aspects of their potential.</MI2> <SI2><TR>For example</TR>, during the FIFA 2002 worldcup in Korea and Japan, we witnessed unbelievable magic of television to consolidate all the people each other in Korea. We started to think of what we were and what to do for the nation under the images of ""the Red Crowd"" given by television. No one can make such many people identical and loyal as fast and broad as it did.</SI2></BO2>
<CO><TR>In conclusion</TR>, since potential ability of movies and television on people's behaviors seems to have opposite sides like a coin, it would be a disaster or a benediction depending on how we use.</CO>",::,5,::,0,::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,This is an excellent essay - all it needs is a thesis statement!,//
"173&Decisions can be made quickly, or the can be made after careful thought. Read and think about the following statement: The decisions that people make quickly are always wrong. Do you agree or disagree with the statement? Use reasons and examples to support your opinion.",::,"<IN><TS>Many people say that there are two types of people in this world. One type is about people who usually make decisions so quickly without careful thought; the other type is about people who think over and over before their determination. From my point of view, the former can have some weak points in his or her life.</TS></IN>
<BO1><MI1><TR>First</TR>, to make decisions quickly can result in some costs.</MI1> <SI1><EX><TR>For example</TR>, when I went shopping in a market, I bought a new cell phone. At that time, I thought that it was very cheap and fancy. <TR>However,</TR> I found that I made up my mind too quickly because one of my friends bought another one that was much cheaper than mine. I learned a lesson that to make decisions too quickly is not a good way.</EX></SI1></BO1>
<BO2><MI2><TR>Second</TR>, early decision-making can ensue unexpected problems because concurrent troubles can¡¯t be enough considered.</MI2> <SI2><EX><TR>For instance</TR>, a friend of mine wanted to study more in advanced course when he worked for a hospital. He decided to quit his work before he would get a new job. After stopping his work, he found out that it was too difficult to look for a new job; <TR>moreover,</TR> he didn¡¯t have enough money to make his living. <TR>Therefore</TR>, before we make decisions, we must considerably brood some problems that happen to us.</SI2></BO2>
<CO><TR>Thus</TR>, I would like to contend that decisions that make too quickly can cause following losses and unforeseen problems. <TR>That is</TR>, when we determine something to do, we¡¯d better pore over it.</CO>",::,5,::,0,::,5,::,5,::,4,::,5,::,4,::,5,::,5,::,This is a good essay. Make sure you don't use too many transitions and also make sure to write a thesis statement in your introduction! I think your essay would be even stronger with a little more supporting evidence.,//
174&Do you agree or disagree with the following statement? All students should be required to study art and music in high school. Give specific reasons to support your opinion.,::,"<IN><TS>Most of the high school students usually study art and music as well as mathematics, literature, and the like. Although they don¡¯t want to study art and music in universities or they want to work for any company, which is not related to both disciplines after their graduation, there are some specific reasons that they should study art and music in high school.</IN>
<BO1><MI1><TR>First</TR>, to study art and music may help comfort adolescents.</MI1> <SI1>Many people say that adolescents are very emotionally labile. If they learn how to listen to music or appreciate pictures, they can feel their comfort. <EX><TR>For instance</TR>, I went to a music concert and listen to good music in person, when I was a little anxious. I could enjoy the music of which information was got in my school. <TR>Thus</TR>, learning how to enjoy art and music in school can help teenagers have emotional balance.</EX></SI1></BO1>
<BO2><MI2><TR>Second,</TR> experience of art and music can stimulate imaginative power.</MI2> <SI2>If students can learn how to play music and how to paint pictures, they come to think about their feeling and try to express their imagination. I think that they can improve their creative power by these mental processes.</SI2></BO2>
<CO><TR>In summary</TR>, I contend that all high school students should learn art and music in their school. This is not only because studying art and music can help give stable emotion but also it can develop creative thinking. <TR>Therefore</TR>, art and music classes are very valuable in high school.</CO>",::,5,::,0,::,5,::,4,::,5,::,5,::,4,::,5,::,5,::,"This is a pretty good essay. I think you could use a little more support for your argument. Also, you need to write a thesis statement! Your introduction is rather confusing, so I would suggest rewriting it and adding a thesis statement at the end of it.",//
"175&Nowadays, food has become easier to prepare. Has this change improved the way people live? Use specific reasons and examples to support your answer.",::,"<IN>Today, it takes less time to prepare meals than old days in account for technological developments. Many people have their own opinion about this change; some ones prefer to cook easily with frozen food while others dislike this change, so they stick to old cooking styles. <TS>In my case, I disagree with the statement that easier food preparation improved the way people live because it deprived people of communications with their family and it increases people's stress.</TS></IN>
<BO1><MI1><TR>To begin with</TR>, I think easier food preparation did not improve the way people to live because it deprived people of communications with their family.</MI1> <SI1>Usually, people talk at table each other, which is especially important to family members because they don't have much time to get together due to their work. <TR>However</TR>, people can eat whenever they want in these days, so they do not need to get together to have a meal and this can cause barriers between family members. <TR>Thus</TR>, easier food preparation did not improve the way people to live in the aspects of communications within family members.</SI1></BO1>
<BO2><MI2><TR>In addition</TR>, I think easier food preparation did not improve the way people to live because it increases people's stress.</MI2> <SI2>Mealtime provides energy necessary to work for people as well as rest from work for people. Enough rest also increases work efficiency. <TR>However,</TR> people cannot enjoy these advantages because of easier food preparation. They are pressed by time and have to take a quick meal in order to work. There is no time to rest and this causes more stress and weariness. <TR>Therefore,</TR> easier food preparation did not improve the way people by giving more stress</SI2> </BO2>
<CO><TR>In conclusion</TR>, I believe that easier food preparation deteriorates the way people to live, for it decreases talk between family members and induces more stress. If people cook from scratch, they would enrich their life.</CO>",::,5,::,5,::,5,::,4,::,5,::,5,::,4,::,4,::,4,::,"This is a good essay. Your points are valid, but your style gets a little distracting. You don't need to repeat your main idea at the end of the paragraph, and you don't need to repeat your thesis statement in the introduction. I think you do need to add a little support to your first paragraph though - I don't think it's immediately apparent how more convenient food takes away from the family. Give some examples.",//
176&Some young children spend a great amount of their time practicing sports. Discuss the advantages and disadvantages of this. Use specific reasons and examples to support your answer.,::,"<IN>Some young children spend considerable time on practicing sports. And by doing like this, they can have advantages and disadventiges also. If young children spare a lot of time practicing sports, they can be healthy and can lead rapid physical growth. <TR>Moreover,</TR> they can learn how to coorporate with other people. <TR>On the other hand</TR>, if they spend too much time praticing sports, they may loose balance. Young children should learn various kinds of things; reading, writing, listening, and many other activities. But if they spend a lot of time on one thing, they may short of time to learn other things and don't have time to study. <TS><TR>In my opinion</TR>, I think young children's spending time practicing sports do good than do bad on their lives for following reasons.</TS></IN>
<BO1><MI2><TR>Firstly</TR>, they can maintain heathy body.</MI1> <SI1>And exercising can promote children's body to grow rapidly. <EX>I have two nephews. One is very active and like to play outside. But the other is introverted and don't play outside. The former child is healthy and has gay personality. He do well on other things also since he's healthy and have good personality. Yet the latter child get disease often so he even can't study well.</EX> Especially, young children need to spend lots of time outside and play with friends. When we are not healthy, nothing is valuable and no use.</SI2></BO1>
<BO2><MI2><TR>Secondly</TR>, they can learn corporation.</MI2> <SI2>When we do sports games, we should follow some rules and coorporate with other people. Take an example of soccer game. There are eleven members in one soccer team. And each of them have their own roles. Even though every players have great abilities, unless they coorporate and think their team, they may loose the game. In our society, it's the same. Although somebody is very capable and superior, if he don't know how to corporate with others, it's no use. So young children should learn coroporation by doing sports games. It's very important element to live successfully in a society.</SI2></BO2> 
<CO><TR>To conclude</TR>, I think spending a lot of time practicing sports have more advantages on young children than disadvantages. Young children can keep healthy body and mind. <TR>Moreover</TR> they can learn one of the most important things to lead a successful life in a society - coorporation with other people. <TR>Therefore</TR>, I sustain that young children should play outside and get along with friends practicing sports.</CO>",::,5,::,4,::,4,::,4,::,5,::,5,::,5,::,4,::,5,::,This is quite a strong essay except for your introduction. It gives too much away. Simplify it and give some of that information to your thesis statement.,//
177&Parents are the best teachers.,::,"<IN>In the world, almost people are married and beget their baby. Also, they bring up their chldren. <TR>However</TR> this is very difficult. They have to make money for the expence of bring up children and have to take care their children although they are too busy. And the most important reason is that children learn many things from thier parents. <TR>In this reason</TR>, I agree about that parents are the best teachers. <TR>Of course</TR>, some parents show a bad character their children. But, the chlidren think about that I do not behave this character of my parents. <TS>Whether their parents are good or bad, children learn many things from their parents.</TS></IN>
<BO1><MI1>A proverb of korea has it that when parents are with their children, they don't drink cold water.</MI1> <SI1>Meaning of this proverb is that children follow and learn about everything, because they are very eager for curiosity and aquirement. <TR>Like this</TR>, children are a great thirst for aquirment.<TR> Hence</TR>, children learn many things from their parents who is spend very long time with them. <EX><TR>For example</TR>, Holliwood movie, Home alone is story about a pest child, Kevin's episode left all alone home in Chistmas holiday. The movie shows us about that Kevin imulate to put on a night gown, to comb his yellow hair and to shave, of couse he don't have mustache, like his father. This interesting scene shows us about that child want to follow and to grow like thier parents.</EX></SI1></BO1>
<BO2><MI2><TR>Also</TR>, in the world, there are many people. And the people have their own idiosyncrasy.</MI2> <SI2>Such a their own character is affected thier parents. In my case, I am alike my mother. I'm garrulous, intractable and cheerful like my mother. However I did'nt learn about that. My mother's chacter became my character on and after. If I grew under foster parents, my character is possible to alike the parents enen though my appearence is alike my real parents. This shows us again about that parents are the most important person to their chlildren.</SI2></BO2>
<CO>When babies are born, they don't know anythings. In a month or two or more, they can learn eveything. When they learn something, parents are the best teacher for them.</CO>",::,5,::,4,::,5,::,3,::,5,::,4,::,4,::,4,::,4,::,"This essay is all right, but sometimes your writing is a little unclear. I appreciate you wanting to use vocabulary like ""garrulous"" and ""intractable"", but for a test essay it is really better to use simpler, more straightforward vocabulary. The point above all is to be clear.",//
178&A friend of yours has received some money and plans to use all of it either ; to go on vacation ; to buy a car Your friend has asked you for advice. Compare your friend¡¯s two choices and explain which one you think your friend should choose. Use specific reasons and details to support your choice.,::,"<IN>How to use money is one of difficult decisions in our lives. Especially, when people encountered the specific choices between going on vacation and buying a car, it's not easy to make the decision. <TS>Even though both sides have their own benefits and disadvantages, I prefer to buy a car instead of going on vacation.</TS></IN>
<BO1><MI1>Going on vacation is really good time for releasing stress and meeting new friends and cultures.</MI1><SI1> As society is getting to become complex and complicated, most people has suffered from the stress coming from friends, works, and home. Due to this, many social problems are occurred. Sometimes it caused the disease such as headache. One of the most advantages of going on vacation is that it gives the effective way to reduce stress by seeing nature, meeting new friends, and experiencing new cultures. <TR>Nevertheless</TR>, it doesn't usually last that benefit long. People tend to forget their good memory though vacation in a short period.</SI1></BO1>
<BO2><MI2>Buying a car gives many conveniences such as reducing moving time.</MI2> <SI2>The time in which people spend on the road is terrible. I have often experienced to spend my most time to wait transportations such as bus, train, or taxi. Sometimes, I waited more than one hour for them. Most people said that time is money. From this point of view, buying a car is another way to earn money. <TR>In addition</TR>, unlike going on vacation, it gives enjoy long time. The life cycle of a car is at least 10 years. During this time, people can enjoy their cars. An disadvantage is that it requires additional money such as fuel, insurance, and repairing parts.</SI2></BO2>
<CO>Buying a car gives more pleasure than going on vacation.<TR> First</TR>, It reduces traveling or moving time. <TR>Second</TR>, driving a car keeps longer than going on vacation.<TR> Finally</TR>, I can release my stress to go near parks by car whenever I want to go. <TR>Therefore,</TR> buying a car gives lots of benefits, anxiety, and enjoy.</CO>",::,5,::,5,::,4,::,5,::,4,::,5,::,5,::,4,::,5,::,"This essay is really solid until the conclusion. You didn't say anything in your essay about using the car to go to a park to relieve stress, so don't put it in your conclusion. Also, the conclusion has far too many transitions in it. Clean it up and your essay will be perfect!",//
"179&What are some of the qualities of a good parent? Use specific details and examples to explain your answer.
",::,"<IN>It is true that all parents love their children, however, whether they are good parents or not is different thing. Being a good parent for children is not an easy thing. <TS>To say what a good parent is, one must be satisfied with some essential conditions such as love, understanding, maintaining the same way to children.</TS></IN> 
<BO1><MI1>,TR>First of all</TR>, we apparently say that every parent loves their children under any condition.</MI1> <SI1>Love is the most important and essential element to raise children.</SI1></BO1>
<BO2><MI2>To be a good parent, one must be also a good listener.</MI2> <SI2>Through some frequent conversation between parent and a child, they can have more chances to fully understand each other. As children grow up, they depends on friends more and more and there become some gaps between children and parents. To lessen the gap and to understand children more, there must be more opportunities to talk as children do with their intimate friends.</SI2></BO2>
<BO3><MI3><TR>Finally,</TR> parents should be constant all the time in the way of educating.</MI3> <SI3>If parents changed their way of educating children according to parent¡¯s feelings and conditions of the day, children might confuse to the way of behavior. <EX><TR>For example</TR>, once a parent says attacking other is a bad behavior, then he never change what he said under any circumstances. <TR>However,</TR> some parents do for protecting his children from the beaten boy¡¯s parent. Though it was caused to take care of his boy, through this contradictory disciplines, the boy might be misunderstood or get perplexed the code of behavior.</EX></SI3></BO3>
<CO>There might be a lot of qualities and conditions to be a good parent. There are some essentials to be a good parent, loving, and understanding and being always constant to children. Since the above qualities of a good parent are not formulated in just one day, parents should be ready and prepared for a long time with continuing efforts. In conclusion, a good parent can be defined as a good listener, a fair judge, and a good friend for children.</CO>",::,5,::,5,::,5,::,4,::,5,::,5,::,4,::,5,::,5,::,"You've written a good essay here, although your use of some vocabulary (""satisfied"" and ""apparently"") are a little confusing, Mostly you need to add some more support to your first main paragraph - there is almost nothing there.",//
180&Do you agree or disagree with the following statement? Universities should give the same amount of money to their students' sports activities as they give to their university libraries. Use specific reasons and examples to support your opinion.,::,"<IN><TS>Some people say that universities have to invest the same amount of money in their students's sports activities as they do to their libraries.<TR> However</TR>, I do not agree with thier onpion. For one thing most of the students do not have much time to do sports activities, and then a university is the place to study.</TS></IN>
<BO1><TR>Of course</TR>, universities should give some facilities for sports activities to thier students for their health and efficiency of study.<MI1><TR> However</TR>, they have not enough time to use the sport facilities.</MI1> <SI1>This is because many students have many things they have to do. <TR>Therefore</TR>, I think that universities do not inverst much money in sports facilities.</SI1> </BO1>
<BO2><TR>Also</TR>, most of the people go to universities to do more profound study.<MI2> <TR>Therefore</TR>, libraries of universities ought to have the enough place to accomodate their student, books and other imformation required to study.</MI2> <SI2><EX>Let's take my university. My university did not have enough money to invest in both a library and tennis courts. Although some students want tennis courts, my university finally decided to invest in expand of a library.</EX> I think the decision is right, because a university are the place.</SI2></BO2>
<CO><TR>In conclusion</TR>, some people may think universities give the same amount of money as they do to libraries. <TR>However</TR>, I disagree with their thinking, because of the precedent reasons.</CO>",::,5,::,0,::,5,::,3,::,5,::,4,::,4,::,3,::,4,::,"Your organization needs a little work. I found the main ideas of your main paragraphs, but they are in the middle of the paragraphs. Make the main idea the first thing you say, and then use the rest of the paragraph to support it. Also, you have no thesis statement! You need one.",//
181& Some people prefer to live in a small town. Others prefer to live in a big city. Which place would you prefer to live in? Use specific reasons and details to support your answer.,::,"<IN>Entirely relying on their thoughts and choices, some people are living in a small town and others are residing in a big city. <TS>Although it is impossible to affirm which one is absolutely superior, I will always raise the hand of living in a metropolitan area without hesitation for the reasons below.</TS></IN>
<BO1><MI1><TR>First of all</TR>, in a big city there are a lot of jobs we can challenge and then we are able to more opportunities to find a job more suitable and profitable for ourselves.</MI1> <SI1><TR>Furthermore,</TR> by working with experts who are prominent in that field, our professional capacity will be enhanced remarkably.</SI1></BO1>
<BO2><MI2><TR>Secondly</TR>, through using many city facilities such as theaters, sports complexes, and museums and enrolling a variety of artistic, cultural performances and programs which are only taking place in a metropolis, we can make our lives more prosperous and pleasant.</MI2></BO2>
<CO><TR>As I mentioned above</TR>, when compared with lives in a small town, those of a big city provides us with much more advantages and amenities in many points. <TR>Hence</TR>, I conclude that living in a big city means we are standing at the center of massive treasure.</CO>",::,5,::,5,::,5,::,3,::,5,::,3,::,2,::,3,::,3,::,"You are hiding your weak argument behind a lot of flowery speech. Simplify your writing and instead focus on supporting your ideas. Your second main idea has no support at all! Find some examples, research, etc. to help convince your reader that your opinion is the best one.",//
"182&Some people think governments should spend as much money as possible exploring outer space (for example, traveling to the Moon and to other planets). Other people disagree and think governments should spend this money for our basic needs on Earth. Which of these two opinions do you agree with? Use specific reasons and details to support your answer.
",::,"<IN><TS>Some people argue that governments should spend as much money as possible exploring outer space while others argue that governments should spend this money for basic needs on earth. Both of these points have rational reasons, <TR>however</TR> for me spending much money to explore outer space is rather extravagant for following two reasons; On earth there are lots of people who are starving and dying right now. <TR>Moreover</TR>, exploring outer space actually doesn't give us real profits.</TS></IN>
<BO1><MI1></TR>First of all</TR>, There are considerable people who have nothing to eat and are dying in Africa and many other regions.</MI1> <SI1>In this situation, spending much money on exploring outer space is rather extravagant and not substantial. Before we use money for exploring outer space to know bigger world and prepare for a future, we should solve urgent problems we are facing right now. It's more worth to give that money to people who don't have something to eat and sick. And developed contries should help developing contries. Helping each other on earth is more urgent thing to do.</SI1></BO1>
<BO2><MI2><TR>Secondly</TR>, Spending money on exploring outer space don't give us direct profits.</MI2> <SI2>By spending money on studying outer space, we can broaden our horizons and foresee the future and prepare for it. If there are no natural sources and no place to live on earth, we should find a place to live in outer space. <TR>However</TR>, it's not neccesary to explore outer space right now. We can live along well on earth if we protect earth and don't make a war. <TR>Therefore</TR>, I think it's no use for average people to explore outer space. I want this money to be used on earth to make earth more clean and reduce pollution.</SI2></BO2>
<CO>For above mentioned reasons, I sustain that spending a lot of money on exploring outer space is not substantial and should be used for our basic needs on earth. We can use that money on poor people who are starving and dying right now. <TR>Besides</TR>, it doesn't bring us actual advantages to spend money on outer space. <TR>Therefore</TR>, we should use that money for earth efficiently.</CO>",::,5,::,0,::,5,::,5,::,5,::,4,::,5,::,5,::,5,::,"You have written a very good essay, except there is no thesis statement! Also, I think ""profits"" may not be the right word for your second main idea. Perhaps ""benefits"" would work better.",//
183&some peopele say televison has left family members unable to communicate with one another. do you agree or disagree with that statement?,::,"<IN>Television is one of many things to make our lifestyles be different from the past, like Internet and radio. These seem like having addiction as well. <TS>Especailly because of television addiction, some people may have no time to communicate with family members.</TS> Also, television looks like having many things to avoid talking family members.</IN>
<BO1><MI1><TR>First</TR>, i contend that the begainning of the disconnection of communcating family members is the televison addiction.</MI1> <SI1><EX><TR>For example</TR>, when i want to see the favorite TV programs, i always concerntrate on it and do not want to be opposed by anyone else. Also, my sister sometimes keep going on watching TV all night as sh ests somethings.</EX></SI1></BO1>
<BO2><MI2><TR>Next</TR>, thesedays many people rarely have a chance to meet their family member because of the busy daylife.</MI2> <SI2>I believe that televsion may accelate this. when some people come back home after finishing their works and studies, they trun on the TV in first without exception. So, we seldom make a conversation with family members.</SI2></BO2>
<CO><TR>Therefore</TR>, i think that televsion may be the most serious obstacle in our society that protect communcating with family members. The more we have TV addiction, the more we can not talk our family members.</CO>",::,5,::,3,::,5,::,3,::,5,::,3,::,3,::,3,::,3,::,This essay is just ok. You really need to edit before you submit your essay - there are many easy mistakes that need to be fixed (like the example with your sister - I can't tell what she does in front of the TV). Your second main point is stronger than your first because the first one is too general. It doesn't make a point.,//
"184&Do you agree or disagree with following statement? 
Parents are the best teachers. Use specific reason and example to support your answer.
",::,"<IN>Some people think that parents are the best teachers. But others think that parents are not the best teachers. <TS>I think that parents are the best teachers.</TS> There are three reasons about that. Parents have more experiences than me. And they can teach me more easily than any other person. And they could advise without reading my face.</IN>
<BO1><MI1><TR>First</TR>, parents have more experiences than me.</MI1> <SI1>Because they have lived more time than me. So they could tell me what they experience. If I have a problem with my friends, I can ask my parents how I could solve that. My parents would tell me through their experiences. So I could follow their advices.</SI1></BO1>
<BO2><MI2><TR>Second,</TR> parents could teach me more easily than any other person around me.</MI2> <SI2>Because they know about me more than another person in society. My parents are the best honest viewer of me around the world. <TR>For example</TR>, my parents know about things what I don't recognize myself. So they could tell me about that whenever I couldn't determine something.</SI2></BO2>
<BO3><MI3><TR>Finally</TR>, parents can advise to me without reading my face.</MI3> <SI3>In modern society, people don't want to advise to others. They wonder if our relationships broke out. But my parents aren't. They can advise without that. <TR>For instance</TR>, my friends don't tell me about my weak points and mistakes because of keeping our relationship. But my parents always tell me the advices. Because they want me to be developed.</SI3></BO3> 
<CO><TR>In my conclusion</TR>, parents are the best teachers. They have more experiences than me. So they could about the experiences to me. And they can teach me more easily than any other person. Because they may know about me more than another person. And they can advise to me without reading my face. Friends are wondering about breaking relationship when they tell me advices. So I think the parents are the best teachers and I can ask them what I can do each situations.</CO>",::,5,::,3,::,4,::,3,::,5,::,4,::,3,::,3,::,3,::,"This essay is a bit bland, but it is all right. You should work on creating more complex sentences - many of your sentences are too short, or are not really sentences, just fragments. Your main points are all right, but you don't have much to back them up, just your feelings. For a real test essay, you would need to present examples and maybe even research.",//
"185&Some people enjoy change, and they look forward to new experiences. Others like their lives to stay the same, and they do not change their usual habits. Compare these tow approaches to life. Which approach do you prefer? Explain why?",::,"<IN><TS>Roughly speaking, there are two ways of life. <TR>On one hand</TR>, people want to make their life so fresh that they always search for new experiences in life.</TR> On the other hand</TR>, poeple prefer a composed and pacific everyday life which are based on regularity and habituality. these two ways of life have their own reasons, and must be respected for their own rights.</TS></IN>
<BO1><MI1>People who prefer former type of life usually feel that the way the world and everyday life goes is so boring that only changes, whatever changes they may be, can be a moment to get out of the boredom of everyday life.</MI1> <SI1>they tend to confirm their life by changing their styles, habits, hobbies and so forth. The very meaning and value of life can be identified and revealed in them. Therefore it is in changes in their life that they feel they are alive.</SI1></BO1>
<BO2><MI2>The latter group of people prefer remaining the same.</MI2> <SI2>It seems that the world is so rapidly changing for them that they wan security and pacificity of life. They don't want to be helter-skelter. The habitual life gives them great relief. They don't think that staying the same is not the same thing as falling behind.</SI2></BO2> 
<BO3><MI3>As for me, I want the life to be full of adventure and excitement.</MI3><SI3> The challenge to the change makes me more lively. Althogh change is not always progress, change leads to progress in may chances. Even if there's no progress, life goes on. But by developing new ability and finding great unnoticed things in myself, I can make everyday life a great and exciting thing to live.</SI3></BO3>",::,3,::,0,::,3,::,4,::,5,::,2,::,3,::,4,::,4,::,"You have a nice writing style, but your content needs a lot of work. For one thing, you didn't talk about the positives and negatives of the two different outlooks on life. You gave no real support or examples, you just described the two outlooks. You need to analyze them too. Your paragraph about yourself needs a little analysis too. Where is your thesis statement? Where is your conclusion?",//
"186&Do you agree or disagree 
People are never satisfied with what they have; they always want something more something different. Use specific reasons to support your answer.",::,"<IN>Who doesn't want to get the new or the more. <TS>I think most people can't satisfied with what they have.</TS> They want always the more and the new. People would have made investments and wanted to earn something new or different.</IN>
<BO1><MI1>Imagine that you have lots of money. What will you do?</MI1> <SI!>Do you store money under the bad or in the closet? It has no benefit for you. You have already known, too. You will make investment to the stock or the bank because it will give you more money. This is the first evidence; people are never satisfied with what they have and they want more.</SI1></BO1>
<BO2><MI2>Many people would change their car or want to buy new one before being out of order.</MI2> <SI2><EX>I have a car made by the Volks. Many people said this is good car. But I want to drive new car like the BMW. If you are woman, you want more many accessaries.</EX> This is the second evidence.</SI2></BO2>
<CO>Most people want to own a variety and many. I want them, too. This not fault, just the instinctive of human. <TS>Therefore</TS>, I agree that people are never satisfied with what they have.</CO>",::,5,::,3,::,4,::,2,::,5,::,0,::,2,::,2,::,3,::,"Develop your thesis statement a little more and come up with two main ideas to support why you think people want more than they have, don't just give examples. Don't jump to generalizations, either - not all women want jewelry and not all men want cars. However, you might be able to say that all people want a better job or nicer things. You can make a good argument without stereotypes. Try this again. (Also, the car company is Volkswagon. Use its proper name.)",//
"187& It has recently been announced that a large shopping center may be built in your neighborhood. Do you support or oppose this plan? Why? Use specific reasons and details to support your answer.
",::,"<IN>A large shopping center provides a variety of products and some services also. Proximity of a shopping center could be a benefit for residents who live near it and on the other hand, it cannot give only positive effects on their life. <TS><TR>In my opinion</TR>, I do not support the idea of building a large shopping center in my neighborhood in terms of the traffic jams it may cause and possible declination of local shops.</TS></IN>
<BO1><MI1><TR>First. </TR>A large mall will cause heavy traffic around the shop and it may cause many problems</MI1>. <SI1>Many people will go to the shop to buy things and they usually drive their own car there. Also many trucks and cargos will come to sell products to the shop. <TR>However,</TR> there are not enough parking lots to hold the shoppers' car and some people even park their cars at prohibited areas like a public roads. <EX><TR>For example</TR>, I frequently go to the large shopping center a few kilometers away and usally traffic jams near the shop bothers me. Cars parked at roads illegally and shoppers' cars going there make the jam more heavier especially in holidays and weekends.</EX> <TR>Therefore</TR>, I am opposed to the the idea because of the heavy traffic.</SI1></BO1>
<BO2><MI2><TR>Second</TR>. Declination of local shops would rise because they cannot provide as many products as a large shopping center at such a low price as it can provide.</MI2> <SI2>A large shop buys so many things in large sum and sells much also. The prices of the products and services tend to be lowered in such a case and the prices of local shops relatively rise. So people will buy at the non-competitive small local shops less frequently and the number of the number of local shops will diminish.<TR> For instance</TR>, already many small shops were gone away near the large shop. After that, the monopoly of the center was made and it raised the prices and people should buy at the higher cost than ever. So a large shopping center near my neighborhood should not be built so as to preserve local shops and not to distort local economy.</SI2></BO2>
<CO><TR>In conclusion</TR>, because of the negative sides of the idea to locate a large shop near my neighborhood as stated above, I disagree with the idea. If the center is built away from resident area with enough parking lots and wide roads, it will help people to buy products at low cost.</CO>",::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,"A very good, very thoughtful essay. Nice work!",//
"188&Neighbors are the people who live near us. In your opinion, what are the qualities of a good neighbor? Use specific details and examples in your answer.",::,"<IN>It is said that all of us live under surroundings that we can influence on others or be influenced by others. <TR>Therefore</TR>, it is important to have neighbors who have good qualities because people who live close to you can give a good effect on you or not. <TS>I think that a desiring quality of good neighbor is sociability, intimacy and similarity of hobbies.</TS></IN>
<BO1><MI1>I want to mention of sociability as the first quality of good neighbor.</MI1> <SI1>Because neighbors share more with us than any relatives or friends of ours, they had better be more sociable rather than reluctant. <EX><TR>For example</TR>, our family moved in new place a few month ago, and the place where we moved in is very strange to us. <TR>Fortunately</TR>, the neighbor next to ours has been so helpful and indulgent with our troubles. <TR>Consequently</TR>, we became accustomed with new surroundings more quickly than otherwise.</EX></SI1></BO1>
<BO2><MI2>The other character of good neighbor that I want to emphasize is similarity of hobbies.</MI2> <SI2>We can contact with neighbors anytime because they live within our reach. This surroundings make us to spend our free time sharing hobbies with them. <EX>I used to go fishing with neighbor that I mentioned above and go to movies once in a while.</EX></SI2></BO2>
<CO><TR>In conclusion</TR>, we can enrich our lives by spending free time with neighbors who are favorable, intimate. We would spend more time with neighbor who has same hobbies with us. On occasion, neighbors can be a good advisor to our problems or life partner as sincerely as any family member. The more often we get along with them who has the quality mentioned above, the more enhanced our lives get.</CO>",::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,5,::,A very good essay! Nice work!,//
189&Do you agree or disagree with the following statement? Attending a live performance is more enjoyable than watching the same event on tv. Use specific reasons and examples to support your opinion.,::,"<IN><TS>I like to go to the theater or concert spot in person.</TS> When you participate in a live performance, we can feel much more fun and impressive than watching on TV.</IN>
<BO1><MI1><TR>First</TR>, we can feel more active and fun in that space.</MI1> <SI1>Because we are involved in the performance, it comes to us vividly and we can be attracted in it's surrounding by a big scale, a good sound and a proper environment to see the performance.</SI1></BO1>
<BO2><MI2>another reason why we participate in performance is that we can share similar emotion with one another.</MI2> <SI2>at the performance space, a group of people are in a same boat. so they can feel and appreciate together. also, because we usually go there with someone after viewing the performance, we can eat out for special food and enjoy the time with someone. <TR>therefore,</TR> the day will become the special day out of the routine.</SI2></BO2>
<BO3><MI3><TR>Also</TR>, we can experience more various, additional things than at home.</MI3> <SI3>Usually, big festivals, performances, sporting events accompany with some additional events. <EX>When I went to the Dae-Hak Ro to see the play, I could see the variety of street performance. Looking around the theater, I could been very contented with the additional events. So, I had a happy time. And at the baseball stadium, sometimes people say seeing a spectator's behavior is more fun than seeing the real baseball game. A cheer-leader's behavior brings us another enjoyment.</EX></SI3></BO3>
<CO><TR>As a result</TR>, I think when moving to see the performance in person, we can secure more benefits than seeing the same program on TV.</CO>",::,5,::,3,::,5,::,4,::,4,::,5,::,4,::,4,::,3,::,"This is a pretty good essay, but make sure you capitalize the first letter of every sentence - mistakes like that are very distracting. You should strengthen your thesis statement and add a little to your conclusion. Otherwise, you have done well!",//
